id,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,categorical_feature_1,categorical_feature_2,categorical_feature_3
24,0,0.3023171374049506,0.07494408894364277,0.29669213032742026,-0.1841246209385935,-0.759010841051298,-7.137163650106095,-0.29257728969051955,-1.1340875507965518,0.7493197719614392,-0.9701022993407554,-0.43631010532975767,-7.334790213607368,6.4808089850113575,0.6854490201550405,-0.7807271506584,1.912032466926504,-0.04816221903886633,0.040963305908827165,0.8488064086767588,0.1986891671795755,-1.0248032109267677,0.07348179827774451,0.38046948650509654,-5.620470626472724,-0.11351359358606113,B,D,C
25,3,-3.4148099046393434,0.2600777207637942,0.3089416837453037,0.05419835718966051,-0.292651302988636,6.029150263988757,-0.07587199726544716,1.1081730116229063,,28.219234113230783,0.08430340112760876,2.435521021884829,11.940260475923248,0.13694870451706637,1.3048424841690272,0.1594659562539424,0.13839711697852683,0.147886041469907,0.11596909649703448,0.4192307949287637,-1.272056582117533,-0.10741841526244518,0.05522762511867692,3.453149236296903,-1.5584830190552343,B,A,
26,0,,0.04663822424482971,-0.2941907159950719,-0.0400501755416433,1.2800071893975487,2.0399650147948574,2.0310904626596082,2.254292557365194,1.8046642280992964,-16.740405389256694,-0.27289939036489524,1.7490258440710615,-7.262242017425125,-0.9136389315798029,-1.5482896917819609,-0.056228449918489964,0.043272196373655675,-0.15131671512523806,-0.28989528086115507,-0.4396350396694649,-2.588359496877274,-0.09480961894031043,0.5094833062934513,6.322682394549802,-1.3592772974756115,A,A,A
27,2,-0.43670706380493335,0.6030864874458352,-0.16545404013401765,0.13439092200832028,-0.7754667529484529,6.1552659817211,-0.20783806422677573,0.4846929112270218,-8.128783857952927,26.440550935779047,-0.0720226506313647,0.2491124764458893,-3.730799201338261,0.05108521778986042,0.7512608109846721,-1.1782694284276178,-0.2170333326378153,-0.04097683327542895,-0.31646794855454186,,-1.386718900365321,0.1442994789041343,-1.356586120466252,,0.9091909228268734,C,B,E
28,0,2.798286206435129,0.1849114404288249,0.4565781448047771,0.01148298826932077,-2.1444239824690996,6.546916567022156,-0.00925973364206703,-2.213534753121724,-0.20154611146836166,,-0.3721174250857281,-5.181360361601754,12.970246567688141,1.881466165289356,-1.3248182307658947,-1.2115220910689617,0.18154181228518246,0.12078510427395821,-0.48344555712893295,0.3135447728083282,-2.518142054394599,0.23297239338864215,-0.4421357985711808,5.022109095492563,0.6764127850674699,E,A,E
29,1,3.073451904786316,-0.06336362041615844,-0.029718449847502007,-0.0631256563513297,1.449242365739504,-4.313048344846673,-1.1714488842403488,-0.4839591624463697,-0.2229384485581416,-12.197757584592066,-0.899288425384745,-5.9141394868261115,2.2214473983301963,-0.0334479093077108,0.5049764064250117,3.3081394619143816,-0.8958815949518514,-0.026528355445180108,-0.24774021930694237,0.07963521029940511,-3.8044279728209154,0.14028135608321365,0.5283497679431131,0.08887268121055923,-0.748364242088304,F,C,E
30,4,-5.052461672690035,0.10101401231253171,0.5460221418195532,0.04896512239454373,1.399777013445033,-4.605476297286914,0.9957185858359899,2.279521833237207,2.1225207306325684,,0.3012149942336825,0.9554541329293805,-6.306168118957455,-0.4898157577325022,0.48401159692413726,-0.5710513753242286,0.24602620593327587,0.06008917875015627,0.28647650197950597,-0.15719422893231472,1.9546840015323832,-0.14998351823787018,0.22465344627683229,0.5270425047410068,-0.654231179836941,D,D,C
31,1,-11.640960958512194,0.225295491252264,0.35854306485018406,-0.019220147541222487,-0.7178623433321838,-0.07627145290996594,0.009968719100373545,-1.0188110511674446,-0.770342429761136,14.694401912850987,0.21962026741713153,0.7737591456259959,-3.959454380858213,-0.47529948474425027,2.2326440571596033,2.256517806385629,-0.41551174956394216,-0.1555759090696792,0.39799617543313015,0.1761447802352635,-4.149411737118252,-0.03151698149345016,0.0229282433356153,2.733018991619848,-1.3754671746321159,B,A,D
32,4,-9.308209396855244,-0.1667423515619152,-0.1595041694434937,0.3740718856056327,-1.1089331893572272,-2.7968031993746134,0.7144357541711144,1.4437335262342268,-2.171059012013963,-3.059695105457399,-0.20364505609246897,-9.720398991954047,1.034271757250535,-0.4274727705810332,-1.0929205044721784,-0.4626153294766865,-0.4866424191754905,0.07539948948419023,1.205001381577701,0.04364682764793983,-0.02395037077618724,-0.010958038196727556,-0.7336988838154734,-2.164253313162515,-0.15636493476638855,E,B,E
33,0,3.3066686354719397,0.08296815505971065,0.18790613226678327,0.016949789036159225,-0.3200160157969955,-2.1581290230704386,0.7113520744260664,-0.818617115072525,5.365041520022399,-16.513158730881077,0.06690765297747142,-2.946731462340636,-2.453902202816826,-0.7759404475898286,-1.4750861389664005,1.7764035295,0.19970734337017532,0.2028074843929062,-0.5108861728179763,,1.13349714782783,-0.34368742909604555,0.7519383613158338,,-0.7373180679771523,C,B,B
34,1,-3.613473049041241,-0.42050308662288094,-0.3573746797248918,-0.22009068181786298,1.4426982396338583,-6.181180081073686,0.8569510337759972,0.660545756253551,-0.2988120214076376,14.123318271823845,0.5317036418953599,9.40981589939012,5.901510632448705,0.33647089740064734,-1.6855434215220588,-0.7389783142780355,-0.26804659723891333,0.24570225119401443,-0.24018965979206705,0.21404038019249474,2.3394833022182033,0.16376761821517719,-0.3141467473805759,0.42488001695986166,0.17370416699251637,D,C,D
35,3,-3.4343892401358547,-0.199723883864743,-0.03652933476665134,-0.012761590680712726,1.8951502841959882,2.0195900728087803,0.517318054260592,1.6121137882070609,0.5350221244702738,-11.38348533038867,-0.5109354750288126,10.503758843567002,2.9792771753675606,0.9184164981506833,0.07084315227328723,-0.3921138927238762,0.32293990286756397,0.03043143252632532,-0.09378932114912288,,0.3331953556749229,-0.051489128082663496,0.4903564112369354,0.22826535625452174,0.11611864383038495,D,B,
36,4,-0.2616232388295013,0.029757544669969594,0.10964899842809152,0.05551814662049317,-0.8614038304634682,-0.12423173405497298,1.2140631255252834,0.7836777642409144,1.8954863996352826,-1.037924340425787,-0.2063505993450789,2.7728029661663154,-3.3346429392761494,1.0180033203563394,1.4355864185259333,2.1772017441824145,0.00046149572186723295,0.1076772468479324,-0.41399493345965305,-0.10958312804361663,4.123416335067564,-0.0291182044785426,1.0428776454361839,1.966612387408049,1.237364429756312,E,B,C
37,0,-0.30918007059388314,-0.0944674363720452,0.38539388413811204,0.08284089569277055,0.02848140441110598,-4.099680433669227,-1.2800020826777276,-0.7901223298305508,2.7260318818785967,-9.235352280792092,0.6863438234858613,3.9799902046931512,-3.21597555977932,-0.7879746137421344,-1.601638364113126,-1.5705251816808343,0.42339309065372266,-0.07855762020927538,-0.03832768074913327,-0.0819765398402121,-2.222917915398595,0.28927568566385403,-0.24204802197691516,0.38025954161755166,-0.5499031948113765,B,A,A
38,3,2.27673116973818,0.07786813174955873,-0.26907217261582594,-0.12998410257696164,-0.21365682118685184,1.3843519477820745,-0.004431431387920219,-1.0463277082544558,-3.531264216932674,-0.6911683808579634,0.14478146829474406,2.336093435415918,-2.521210651043181,0.0796345840212665,-0.058356220874856105,-1.3468137387187855,0.05666251199801749,-0.07311738302644624,-0.1996047438912953,0.13108096862806054,2.4259914368270863,0.17902731607711558,-0.6838016821002435,3.9219071399694383,-0.27626723003675374,B,A,B
39,0,2.3272866788995015,0.15903097874955135,-0.1352443821531385,-0.0694017484444021,0.5916945656574464,-2.932422276422168,0.5040660345887362,-0.046502254873487976,-1.4894065080822585,22.574355030349725,0.1687386026322046,5.672722763930247,0.020854968860425344,0.7761030183462799,-2.6311683211741705,-1.1289824497753282,0.07603192906570856,-0.1546353100778772,0.027033854127324716,-0.12513572976357634,-2.485038397809517,-0.04219531573108733,0.25402697251130774,-1.3201623129903801,-0.8327697491124817,D,D,E
40,0,-9.271691191984772,0.3325600758233091,0.11392408581326031,-0.026222567878814683,-1.2729186473388485,-5.231278133559031,0.14999730869573685,2.5032757128085166,0.2113355178316119,31.101882086088754,0.2200157227211413,-1.8616795304949147,-0.18773916911818161,1.5092000149229103,-1.3691456707861833,-3.0552469806695486,0.5128444955866136,0.08551380415625368,-0.3976204540606416,-0.050877391023359975,-3.593226364595824,0.10824754350136533,-0.498913188872962,0.06009593159214844,0.3292176257384702,B,C,C
41,3,-2.562971822162829,0.1263663236099274,-0.023715044665329057,0.10641228227998165,0.7307260977470722,5.888928944691524,0.20222902287837868,0.23116903093389438,-0.9670058552516421,23.919797736126974,0.6405239463822949,4.506118065062502,2.72127552584347,0.3563026914233707,0.9300758482819855,-0.2910612552959738,-0.24275937536712008,-0.08114066635390994,0.35273798108059545,-0.047000779394383144,-0.5343428401638493,0.001621958364617956,1.1842216014325915,4.751052669419942,0.5121235508444164,A,B,E
42,2,-5.343541827794436,-0.08633964407297055,0.04830953220550263,-0.02659890544023158,0.4334567567172674,-6.682526803591692,0.14491761482768045,-0.05836934106457318,5.500176175303737,-4.430276982762207,-0.37579380487742575,2.2010663800100705,-4.680925766534387,0.0638210342836477,-1.4005042433896888,0.09278144092068163,-0.28801639658346534,0.10539104527268874,0.8986125839534354,0.014701250201640476,-4.031648315872165,-0.24814651730333082,-0.054422873734411764,-0.14805392604058637,-0.2599434749190054,C,A,C
43,4,-1.917069149383421,-0.05826748407254301,0.13298764190616635,-0.1673290144748519,-0.024825662414457585,-5.888739258651098,-1.983912384653949,1.329621627976832,3.451975374676112,5.217417198536089,-0.03825968690144052,-2.616632200839337,8.042506314644779,0.14523223532494703,1.4119782357294495,1.0394193148753463,-0.22667372587014115,-0.029193841664821432,0.20554452188359254,,-2.670835838613495,0.12989263228435174,0.021745476717396024,0.7883219056605004,-0.7244296077115151,C,B,D
44,1,4.652309776906908,0.30330628250538294,0.31596075527108075,0.12451112795705749,1.7045954159087573,-5.719441524971094,0.15751156246583636,-0.9114565223620246,,6.1262909465546365,0.3542791094485136,3.6615090349296486,-0.6439669240798274,-0.4393191808650322,0.5282425253407481,0.5352253103936709,0.6514488588713521,-0.12901760893241596,0.1027662940470473,,-3.9840301293271536,0.34261488399718176,0.4862343909958432,0.27316509948029877,0.03726090489810446,F,B,A
45,1,-3.1486178075668407,0.019900556306846555,-0.15986221526345243,-0.07352119590698163,0.022802154870584117,-3.7223626765303743,-0.5265029001474358,-0.3990416724292085,2.3407078463627258,10.001481629236608,0.5320410858128694,2.4445042429037236,4.133428608641688,0.27513152650216216,-0.6603139456103762,-0.3696966368624633,0.1509529615016978,-0.08849990272268601,0.34825606626601624,0.49052356589718066,0.5671252294937791,-0.3504959192814189,0.256445588942908,0.14730738537440122,0.012966152856744706,E,B,A
46,0,3.0884698011171396,0.15642630420506237,-0.26560660471556824,0.16961488309937559,-0.10975914688652787,-4.188077397910542,0.36605777213168633,0.6962251332266157,3.108264558265523,38.37383048442824,0.5321055553868789,1.6309664646334365,-7.779627966959484,0.6258764560696956,-0.47122708823229253,,0.5427510445961261,,-0.7908660708683308,-0.06273897134426344,-0.46483048276917943,0.05447100052177533,1.5086471733987008,-0.6849414112912298,-0.531776403778436,A,B,C
47,1,3.7359813856298496,-0.11108557835010782,0.0861153533918866,-0.12501682656475108,-1.0027278864698372,-13.139277756458094,-1.3204709894225877,-0.5196839193742054,-0.6319011269671654,0.7197324453452525,-0.11904729062199938,1.6853961096448122,0.15424684649076326,0.7602028684890884,1.5881517031789698,-0.5825195436977949,-0.5324428791337362,-0.042247512731093936,-0.040330605890100034,,1.4043543267643224,0.24226368893225111,-0.058063014264572256,0.47527184137806233,0.3393075490807314,D,B,B
48,0,1.2076036067384577,0.18498521540567078,-0.644379899978378,0.11119709022097614,1.038433089465326,9.072837714407015,1.7216734866734036,2.666762703124632,2.1921122155201003,-29.776408323693495,-0.23703788015558586,4.076312245804942,-6.259537052370647,-1.0253432497711186,0.026100093043522336,-0.5102818137217442,0.04101286615752533,0.10976207111528732,0.41799274233638606,-0.6604304573577237,-4.641929119765524,-0.2774768002183442,0.001361632037448564,-0.008912379102644896,-2.0758658549885447,A,B,C
49,0,2.874142555482485,-0.7761692961234972,0.2796569479525341,-0.006571710820233232,-0.09542488524886324,1.4760943596130363,-0.7130800774639942,0.3797055477975871,2.3063329561798778,-1.1343588486676577,-0.03722280437881171,-4.532530800377273,-8.776630333178886,-0.6810947828227062,-2.5075775771011597,1.7876362883694723,-0.5400886913475273,0.04114525558902126,-0.5686895849754152,-0.029037254574096647,2.8962674452965538,-0.06479957135735286,0.5612416354270716,-0.4542744696819078,-0.9305530987517545,E,D,D
50,4,0.5058849623023747,-0.01358225099105494,,0.05858173179049986,-1.1963417600633979,0.4710938261673401,-0.029442540136177628,0.27429333430359576,-1.4240412685775528,-6.5164098560141435,-0.04183198343677287,5.903307877975382,-5.365120931604794,0.20931125277832757,-0.3452791132437218,-0.836870085617668,0.35976243838822014,,-0.6564772011002469,0.10465756233137816,-1.9739714565862576,-0.06137800827650518,-0.7859761592030147,0.4495596776512177,0.6413661123794944,B,A,B
51,4,0.7861666811948841,0.057983475116263186,0.22666608777285774,0.0909852157016005,1.373430525847062,0.26625449071306573,-0.5755282711666831,-0.2620082745714043,4.078752480601522,-5.654961804548434,-0.39430988521814453,-4.983844362893647,-9.368384645304568,0.17726973067771953,0.43936463653783564,,0.33506648379319653,-0.16978988004681775,0.1968467426054737,-0.033853035380197176,0.09686050841171251,0.035828507021880736,0.24404006853289584,8.909597636078626,0.9545403083973104,F,,B
52,2,5.5602469240556465,0.020275808011264558,0.21757817615825764,-0.003046633074264678,0.8768454414663881,-1.1498877258391882,-0.8644496352057147,0.8588564811609228,3.8092473651305907,29.339855063922485,0.6319806678312517,-0.6011232645589071,6.673973889242588,-0.17027166839195992,1.877161569461785,-0.44725756898594193,0.7748259851905736,0.14335993731040064,-0.7410265388267073,0.0048255744700866085,0.24312347390636857,0.4757957763192881,-0.24414994196834747,-5.47090024281819,0.6242786566990313,C,A,B
53,0,2.1096458234312503,-0.16182446444168297,-0.30511850899331094,-0.015347220770444174,0.8315811385327121,-4.44338085938438,-1.3741973515970267,0.8721605741696125,1.39663037971819,15.847652452063581,-0.19913125317767444,5.947778071022889,0.9141481150495132,0.5913967858088781,0.6743599919130692,0.26520926373943793,0.17527986507679041,-0.03641633288284515,0.5109945040986125,0.051122082116814925,1.2462803220903722,-0.010123526892191648,0.6233749890249404,,-0.3163917682909471,C,A,E
54,2,1.0545794732421816,0.09998007434010761,-0.27982865777270804,-0.18393047178453387,0.4104223451890536,-3.3463623844699044,-1.0087395149461131,0.7482136008576665,3.655377304785604,12.006972987670148,0.03670552457501553,-0.5574844511791849,-1.506052357665635,-0.16394478151652994,0.24024774159806364,-1.9615015761257815,-0.26744627886563827,0.0362813737538804,0.3779425128927675,-0.11718837881677767,-1.8499378555141133,-0.12795169312823415,-0.27822332502717906,-4.4495363680598015,-0.1922780151753836,C,A,A
55,3,-0.6775430762815926,0.24103789480668172,-0.023125017028888268,-0.007164115067019595,2.035351168171618,2.7027604790470163,-0.6339192366429083,-0.6217459569762379,4.296042402526367,20.44816148469864,0.20243341729705872,5.894511782678646,-1.9611326927776662,-0.6970563006046708,0.7469863980579128,-3.892232786385215,0.754537537979078,-0.09994070487768161,-0.07895935102583847,0.20435594730308074,-0.3962637450565066,-0.31558788746382777,0.16206106651981148,-1.5096852504186191,-0.2378033499541998,C,A,
56,2,0.30096042390851774,0.23406511819599018,0.06939746186098544,0.0756481748824412,-0.12327204983864709,4.854674276341067,0.9658313188391419,0.8041050784889547,3.4196726295243094,10.067367168614139,-0.19624200725247465,-0.9601835033741318,-1.232004122518112,0.7543988301793555,-0.6939044079612958,-1.9839618149852076,-0.6569155104515013,0.08009192831008684,-0.6549700222745832,-0.6158441120937591,-2.492938719591486,-0.06614649857255905,0.5254159037188846,5.6928217753678325,0.5411113444479989,E,A,D
